label,split,q1,q2,q3,q4,calibration_selected_start,calibration_selection_loss,calibration_candidate_q_dispersion,calibration_inner_selection_used,calibration_refinement_used,calibration_fit_rows,calibration_selection_rows,calibration_extra_candidate_available,calibration_selected_extra_candidate,prior_weight,capacity_cycle1,early_fade_rate,dataset,method,seed
B0029,structure_validation,0.1994175612926483,0.4115337133407593,-0.3611141145229339,0.0089958040043711,2.0,0.017635216936469,0.3917191922664642,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.0825750827789307,0.0024620692711323,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0036,structure_validation,0.7428994178771973,-0.3688490390777588,-0.0920862853527069,0.387643426656723,0.0,0.0661922693252563,0.4569946229457855,1.0,1.0,44.0,15.0,0.0,0.0,0.0,1.7120803594589231,-0.0161930322647094,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0039,structure_validation,0.0437102206051349,-0.5353078246116638,0.3017325401306152,0.1469529420137405,0.0,0.302678644657135,0.1528176367282867,0.0,0.0,14.0,14.0,0.0,0.0,0.0,-0.0732659101486206,-0.0202162526547908,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,3
B0005,meta_fit,-0.195607453584671,0.0565035641193389,0.1777092218399047,0.1165342405438423,3.0,0.003762120148167,0.2804902791976928,1.0,1.0,37.0,13.0,0.0,0.0,0.001,2.0029666423797607,0.0017056199721992,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0006,meta_fit,-0.1712521463632583,0.2395089268684387,0.2027274966239929,0.2085808664560318,0.0,0.0152260586619377,0.000478230882436,1.0,1.0,37.0,13.0,0.0,0.0,0.001,2.024131298065185,0.0077012246474623,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0026,meta_fit,-0.2041013985872268,0.1407159864902496,0.1224182844161987,-0.0059552146121859,3.0,0.3278220593929291,0.2859826982021332,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.9904595613479612,0.0043613645248115,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0028,meta_fit,-0.2743229269981384,0.04474313929677,0.0688901618123054,0.0150578543543815,1.0,0.0005278635653667,0.1389332860708236,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.969334363937378,0.0013257397804409,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0030,meta_fit,-0.1686617583036422,-0.0253647211939096,0.2232983708381652,-0.0327355973422527,1.0,0.0094749685376882,0.2238113582134246,0.0,0.0,12.0,12.0,0.0,0.0,0.001,2.0163798332214355,1.1258654922130518e-05,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0031,meta_fit,-0.0443548075854778,0.0013287059264257,0.2454933375120163,-0.299886018037796,2.0,0.0208329241722822,0.2085208296775818,0.0,0.0,12.0,12.0,0.0,0.0,0.001,1.976288080215454,0.0004090467991773,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0033,meta_fit,0.0185801517218351,-0.2004110068082809,-0.1268900334835052,-0.027497949078679,1.0,0.0726375952363014,0.0036667415406554,1.0,1.0,42.0,15.0,0.0,0.0,0.001,1.5827738046646118,-0.0065336357802152,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0040,meta_fit,0.1419080793857574,0.256808876991272,-0.4417720437049866,-0.0126531990244984,3.0,0.013379962183535,0.0547892339527606,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.3030765056610107,0.0013105074176564,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0007,structure_validation,-0.4567221403121948,0.7906466126441956,0.1173054501414299,-0.3355571627616882,2.0,0.0028039822354912,0.1633036136627197,1.0,1.0,37.0,13.0,0.0,0.0,0.001,2.0960323810577397,0.0042255190201103,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0025,structure_validation,-0.201873704791069,0.5733693242073059,0.4236574172973633,0.2665185928344726,0.0,0.0018978602020069,0.5603891611099243,0.0,0.0,8.0,8.0,0.0,0.0,0.001,2.14261794090271,0.0075474847108125,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0029,structure_validation,-0.449261873960495,-0.1312111169099807,0.5112619400024414,-0.1574412584304809,3.0,0.0205045938491821,0.282357782125473,0.0,0.0,12.0,12.0,0.0,0.0,0.001,2.364436626434326,-0.0003121694026049,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0036,structure_validation,-0.3255769908428192,-0.0026621150318533,-0.0689445063471794,0.2195743918418884,0.0,0.0162593871355056,0.2789785265922546,1.0,1.0,44.0,15.0,0.0,0.0,0.001,1.869961142539978,-0.0014274650020524,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0039,structure_validation,0.228980079293251,0.8455426692962646,-0.1937675178050995,-1.7812230587005615,2.0,0.2227800339460373,0.2272035926580429,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.1043606996536257,0.0039280522614717,nasa_battery_capacity_reviewer_clean_inner2,prefix_q_continuity_step1,4
B0006,meta_fit,-0.172739028930664,0.0129936607554554,-0.3348685204982757,0.1074545085430145,2.0,0.0191950034350156,0.1446830481290817,1.0,1.0,37.0,13.0,0.0,0.0,0.0,2.0247626304626465,0.0074390438385307,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0007,meta_fit,0.0863073095679283,-0.1189423725008964,-0.0429134033620357,-0.017912358045578,3.0,0.0015346984146162,0.4391405582427978,1.0,1.0,37.0,13.0,0.0,0.0,0.0,2.029167413711548,0.0015609529800713,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0025,meta_fit,0.4617922306060791,-0.366791307926178,-0.9503682255744934,0.395472764968872,1.0,0.0023568060714751,0.1507319211959839,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2.0229477882385254,0.0024879509583115,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0028,meta_fit,-0.6687729954719543,-0.1304037272930145,0.0160157997161149,0.7675673961639404,0.0,0.0006127517553977,0.5248658657073975,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.7178508043289185,0.0066774422302842,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0029,meta_fit,0.1013534814119339,-0.4629184901714325,-0.1269089728593826,-0.3293112516403198,1.0,0.0130885681137442,0.4960521459579468,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.0297231674194336,-0.0004145304264966,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0031,meta_fit,-0.3563041985034942,-0.6929811835289001,-0.7399948835372925,-0.4202075898647308,1.0,0.0238284915685653,0.5302597880363464,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.987568736076355,0.0022031334228813,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0033,meta_fit,0.0493930988013744,-0.2523873746395111,0.0841061174869537,0.0176319181919097,3.0,0.112623706459999,0.2995661795139313,1.0,1.0,42.0,15.0,0.0,0.0,0.0,2.023532629013061,-0.0007822513580322,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0040,meta_fit,-0.7907483577728271,0.4611489176750183,0.3213648200035095,0.4883275628089905,0.0,0.0114420019090175,1.130420207977295,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.5044636726379397,0.0010199149837717,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0005,structure_validation,-0.3493658006191253,-0.0496223084628582,0.5588553547859192,0.4720854461193084,3.0,0.0040991404093801,0.2980191111564636,1.0,1.0,37.0,13.0,0.0,0.0,0.0,1.8197968006134035,-0.0004451010026969,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0026,structure_validation,-0.7343735694885254,-0.5919645428657532,-1.4671578407287598,0.1459940373897552,2.0,0.3215440511703491,0.6853868365287781,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.9009265899658203,0.0029504960402846,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0030,structure_validation,-0.1773925572633743,-0.7255211472511292,0.1140411049127578,0.7653347253799438,1.0,0.0107710687443614,0.5079674124717712,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.0319180488586426,0.0022693739738315,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0036,structure_validation,-0.2963916063308716,1.269554853439331,-2.256635904312134,-0.7688714265823364,1.0,0.0070690456777811,1.7802823781967163,1.0,1.0,44.0,15.0,0.0,0.0,0.0,1.801389217376709,0.0004599226813297,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0039,structure_validation,0.2753769159317016,1.0638126134872437,-0.185454860329628,-0.2789989113807678,3.0,0.1444785892963409,0.4342688918113708,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.7564207315444946,-0.0011439323425292,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,0
B0006,meta_fit,-0.1499309241771698,0.2092466056346893,-0.0628029331564903,-0.1221304461359977,3.0,0.006650548428297,0.3673146069049835,1.0,1.0,37.0,13.0,0.0,0.0,0.001,2.0159239768981934,0.0065474244765937,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0007,meta_fit,-0.400155246257782,-0.7193069458007812,-0.5844087600708008,-0.5291745662689209,2.0,0.0030458914116024,0.5149453282356262,1.0,1.0,37.0,13.0,0.0,0.0,0.001,2.0610623359680176,-0.0028907458763569,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0025,meta_fit,-0.6444512009620667,-1.123920202255249,-0.8948142528533936,-0.856767475605011,2.0,0.0012140388134866,0.8968700766563416,0.0,0.0,8.0,8.0,0.0,0.0,0.001,2.132863759994507,-0.0020754868164658,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0028,meta_fit,0.1362519413232803,0.0971551984548568,-0.0162700228393077,0.0528652481734752,0.0,0.0006647299160249,0.3339352011680603,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.8421618938446045,-0.0020624266471713,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0029,meta_fit,-0.1629977822303772,-0.7163819670677185,-0.0404935106635093,-0.3762426674365997,0.0,0.0198072642087936,0.4427020251750946,0.0,0.0,12.0,12.0,0.0,0.0,0.001,1.8496664762496948,-0.0056402152404189,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0031,meta_fit,-0.2765836417675018,-0.9266710877418518,-1.1475456953048706,-0.5239028930664062,1.0,0.0256773717701435,0.5419097542762756,0.0,0.0,12.0,12.0,0.0,0.0,0.001,2.1689743995666504,0.0008786519174464,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0033,meta_fit,-0.0026889331638813,-0.0136726899072527,0.1387563496828079,0.1514473706483841,3.0,0.1838508695363998,0.0221856739372015,1.0,1.0,42.0,15.0,0.0,0.0,0.001,1.8369985818862915,-0.0008645190391689,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0040,meta_fit,0.1681895405054092,0.3727884888648987,0.1075143292546272,0.0309238750487566,0.0,0.0094769690185785,0.3496554791927337,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.7249226570129397,-0.0010933610610663,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0005,structure_validation,0.0636686161160469,0.0080715175718069,-0.0612571127712726,-0.1043576225638389,2.0,0.0052866018377244,0.5435688495635986,1.0,1.0,37.0,13.0,0.0,0.0,0.001,1.895772933959961,-0.0012693405151367,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0026,structure_validation,-0.8543996214866638,-0.171648159623146,-1.0979161262512207,-1.1330578327178955,1.0,0.3264371454715729,0.6298120617866516,0.0,0.0,8.0,8.0,0.0,0.0,0.001,2.1376821994781494,-0.0009393956861458,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0030,structure_validation,-0.3376184105873108,0.0664250552654266,0.4209589064121246,-0.2401635199785232,1.0,0.0133803039789199,0.7560274600982666,0.0,0.0,12.0,12.0,0.0,0.0,0.001,1.803294897079468,0.0083677768707275,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0036,structure_validation,-1.4685434103012085,-0.8716722726821899,-0.2030645161867141,1.4749231338500977,2.0,0.0721651092171669,1.3978947401046753,1.0,1.0,44.0,15.0,0.0,0.0,0.001,1.5384368896484375,-0.0027487410698086,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0039,structure_validation,-0.1274788826704025,0.6770404577255249,0.3737601339817047,0.3400708734989166,3.0,0.1897248923778534,0.5640550851821899,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.4525914192199707,-0.0014201799640432,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,1
B0006,meta_fit,0.0581131167709827,-0.136356383562088,0.055305752903223,0.148328498005867,0.0,0.012930491939187,0.6471526026725769,1.0,1.0,37.0,13.0,0.0,0.0,0.001,2.026841163635254,0.0075523587875068,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0007,meta_fit,-0.1228087991476059,0.0508333407342433,-0.1167919859290123,-0.2260225862264633,3.0,0.0011033423943445,0.1048390194773674,1.0,1.0,37.0,13.0,0.0,0.0,0.001,2.078172206878662,0.001825968385674,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0025,meta_fit,-0.7911555171012878,-0.0891924723982811,0.6913774013519287,-0.5536590814590454,0.0,0.0014136015670374,0.2442154586315155,0.0,0.0,8.0,8.0,0.0,0.0,0.001,2.0820767879486084,0.0041812527924776,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0028,meta_fit,0.0021653538569808,-0.3411554098129272,0.0873443335294723,-0.0448766723275184,2.0,0.0005998297128826,0.2688414752483368,0.0,0.0,8.0,8.0,0.0,0.0,0.001,2.0718064308166504,0.0042535462416708,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0029,meta_fit,-0.4544917643070221,-0.3956303596496582,0.2278476506471634,-0.3111559152603149,1.0,0.0147500932216644,0.3624235391616821,0.0,0.0,12.0,12.0,0.0,0.0,0.001,2.115203857421875,0.0030726592522114,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0031,meta_fit,-0.5282446146011353,-0.4408445060253143,0.8245722651481628,-1.0324434041976929,2.0,0.0238945707678794,0.4268828928470611,0.0,0.0,12.0,12.0,0.0,0.0,0.001,2.1863718032836914,0.0062387785874307,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0033,meta_fit,0.0184971112757921,-0.0298251863569021,-0.0442363508045673,0.0229804422706365,2.0,0.1850283145904541,0.3759747147560119,1.0,1.0,42.0,15.0,0.0,0.0,0.001,2.0413684844970703,0.0060044527053833,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0040,meta_fit,0.3077346682548523,0.1864497065544128,-0.3117994964122772,0.232950821518898,3.0,0.0091898348182439,0.5705292224884033,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.7846964597702026,-0.0036736726760864,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0005,structure_validation,-0.8262752890586853,-0.3505072891712188,0.05713527277112,-0.6472345590591431,0.0,0.0051031834445893,0.584992527961731,1.0,1.0,37.0,13.0,0.0,0.0,0.001,2.1634232997894287,0.0025358994025737,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0026,structure_validation,-0.8674995303153992,-0.2730186283588409,1.393103003501892,-1.4713001251220703,3.0,0.3234537243843078,0.372684895992279,0.0,0.0,8.0,8.0,0.0,0.0,0.001,2.2146496772766118,0.0061927107162773,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0030,structure_validation,-0.8226633071899414,-0.3999561369419098,0.2662370502948761,0.3616673946380615,1.0,0.0254213791340589,0.4481335580348968,0.0,0.0,12.0,12.0,0.0,0.0,0.001,1.9362443685531616,0.0032959911040961,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0036,structure_validation,0.1420963108539581,-0.7568864226341248,-0.9541477560997008,-0.5204087495803833,1.0,0.6865180730819702,0.5638487339019775,1.0,1.0,44.0,15.0,0.0,0.0,0.001,1.7876534461975098,-0.0053235422819852,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0039,structure_validation,-0.0970309823751449,-0.435061514377594,-0.5560646057128906,-0.0213598702102899,1.0,0.144530102610588,0.4808584451675415,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.8044378757476809,-0.0021752780303359,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,2
B0006,meta_fit,0.1557323187589645,-0.0714811980724334,-0.2694056034088135,0.1973785459995269,2.0,0.0177511647343635,0.2872475981712341,1.0,1.0,37.0,13.0,0.0,0.0,0.0,2.0307865142822266,0.0075325965881347,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0007,meta_fit,-0.1103316023945808,0.0849432647228241,-0.1241740733385086,-0.1821392774581909,0.0,0.0015073344111442,0.2706959843635559,1.0,1.0,37.0,13.0,0.0,0.0,0.0,1.8883113861083984,-0.0059327282942831,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0025,meta_fit,0.5820655822753906,0.826890230178833,-0.6884666681289673,-0.1748766303062439,0.0,0.0010779694421216,0.2349228709936142,0.0,0.0,8.0,8.0,0.0,0.0,0.0,2.47222900390625,0.0030610295943915,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0028,meta_fit,0.237333059310913,-0.1977197080850601,-0.2943975329399109,0.0313554182648658,3.0,0.0007103430107235,0.7003853917121887,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.9798402786254885,1.9537077605491504e-05,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0029,meta_fit,0.2603421509265899,0.2110270410776138,-0.7673772573471069,0.0262178424745798,3.0,0.0167169868946075,0.3422708213329315,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.217653274536133,0.0001055929387803,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0031,meta_fit,0.3558487594127655,0.8296679854393005,-0.5584031939506531,0.6832126975059509,1.0,0.0236016474664211,0.5545291900634766,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.289672613143921,0.0064666802063584,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0033,meta_fit,-0.0142623120918869,0.0477512367069721,-0.0115919392555952,-0.1085983663797378,3.0,0.057159174233675,0.0009437703411094,1.0,1.0,42.0,15.0,0.0,0.0,0.0,1.8503280878067017,-0.0045575299300253,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0040,meta_fit,-0.1348112672567367,-0.1360144615173339,0.052496138960123,0.4931877553462982,0.0,0.0090728746727108,0.2754873931407928,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.5847816467285156,0.0010547372512519,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0005,structure_validation,0.3059830367565155,-0.2689729928970337,-0.4211621582508087,-0.1752217262983322,3.0,0.0061418302357196,0.638988733291626,1.0,1.0,37.0,13.0,0.0,0.0,0.0,1.9856687784194944,-0.0037512911949306,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0026,structure_validation,0.4085839390754699,0.5837692022323608,-0.5582342743873596,1.1822813749313354,0.0,0.3178600668907165,0.512809693813324,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.952137351036072,0.0039352178573608,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0030,structure_validation,0.2787067890167236,0.4873243868350982,-0.1153909116983413,0.2794017493724823,0.0,0.0213065631687641,0.4465467631816864,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.193230628967285,-0.0011630587978288,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0036,structure_validation,0.914714217185974,-0.5431054830551147,-0.1216089203953743,-0.0694264024496078,0.0,0.0617583468556404,0.7221022844314575,1.0,1.0,44.0,15.0,0.0,0.0,0.0,1.8594810962677,-0.0036084917373955,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0039,structure_validation,0.1343424171209335,-0.2465772777795791,0.2394154667854309,-0.1535849720239639,3.0,0.148616075515747,0.4524527490139007,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.5582919120788574,-0.0082386331632733,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,3
B0006,meta_fit,-0.3374147713184356,0.0014413120225071,-0.1085971072316169,0.0876586735248565,2.0,0.027413098141551,0.5249013900756836,1.0,1.0,37.0,13.0,0.0,0.0,0.001,2.0307557582855225,0.007155034225434,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0007,meta_fit,-0.291210263967514,-0.3362517058849334,-0.1806374639272689,-0.1669914424419403,2.0,0.0025181758683174,0.8377350568771362,1.0,1.0,37.0,13.0,0.0,0.0,0.001,2.153513669967652,0.0050045121461153,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0025,meta_fit,0.3175870180130005,-0.7638692855834961,0.3829591572284698,-0.8795850872993469,2.0,0.0013214661739766,0.9382979273796082,0.0,0.0,8.0,8.0,0.0,0.0,0.001,2.532832622528076,0.0040978323668241,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0028,meta_fit,-0.1668475419282913,0.0606830269098281,-0.0620809122920036,0.2447143942117691,1.0,0.0006526181241497,0.4901058375835418,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.876706600189209,0.0024429294280707,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0029,meta_fit,-0.549042284488678,-0.3802264928817749,0.1536777317523956,-0.1727918088436126,2.0,0.0186744593083858,0.3964411914348602,0.0,0.0,12.0,12.0,0.0,0.0,0.001,2.200770616531372,0.0071824393235147,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0031,meta_fit,-0.6942635774612427,-0.3965296745300293,0.4245713353157043,-0.617895781993866,1.0,0.0237622149288654,0.341408759355545,0.0,0.0,12.0,12.0,0.0,0.0,0.001,2.4146883487701416,0.0072324010543525,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0033,meta_fit,0.1302158534526825,-0.0182236228138208,-0.0528098195791244,-0.0988733693957328,2.0,0.0734886676073074,0.0016841180622577,1.0,1.0,42.0,15.0,0.0,0.0,0.001,2.0703580379486084,0.0022143523674458,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0040,meta_fit,0.2773719727993011,0.0315325073897838,-0.1543614417314529,0.1156774833798408,2.0,0.0110603254288434,0.0009765238501131,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.85713791847229,0.0015053881797939,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0005,structure_validation,0.5383437871932983,0.1354915797710418,0.2518548369407654,0.1198767349123954,1.0,0.0041440171189606,0.7515464425086975,1.0,1.0,37.0,13.0,0.0,0.0,0.001,1.868641018867493,0.0024046632461249,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0026,structure_validation,-1.16936194896698,-0.948499083518982,1.1551554203033447,-0.7377905249595642,3.0,0.3119199573993683,0.9233128428459167,0.0,0.0,8.0,8.0,0.0,0.0,0.001,2.4351255893707275,0.0135080814361572,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0030,structure_validation,0.0002642538456711,-0.6740036606788635,0.3499263823032379,-0.1030785888433456,3.0,0.0147537095472216,0.4709565043449402,0.0,0.0,12.0,12.0,0.0,0.0,0.001,2.204202651977539,0.0065864720381796,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0036,structure_validation,0.1926406919956207,-0.091920182108879,-0.5489274263381958,-0.0465699210762977,3.0,0.0168131329119205,0.303837239742279,1.0,1.0,44.0,15.0,0.0,0.0,0.001,1.8455941677093504,-0.003818538505584,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0039,structure_validation,-0.6457204222679138,-0.1055692583322525,-0.3837835490703583,0.4024484157562256,2.0,0.1632976979017257,0.0585148744285106,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.6936389207839966,0.0008796055917628,nasa_battery_capacity_reviewer_clean_inner0,prefix_q_mse_step1,4
B0005,meta_fit,0.0346222408115863,0.0629066377878189,-0.2188829481601715,0.127514436841011,3.0,0.0031806747429072,0.0003285157436039,1.0,1.0,37.0,13.0,0.0,0.0,0.001,1.848155379295349,0.0004554986953735,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_mse_step1,0
B0007,meta_fit,0.1325662434101104,-0.0119697786867618,0.0745730176568031,0.0234728697687387,2.0,0.002568423282355,0.0694643855094909,1.0,1.0,37.0,13.0,0.0,0.0,0.001,1.800827980041504,-0.0029199123382568,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_mse_step1,0
B0025,meta_fit,-0.1665585339069366,-0.1213224306702613,0.0110769355669617,0.0037745917215943,0.0,0.0015264737885445,0.0952495634555816,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.6794426441192627,-0.0039014155045151,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_mse_step1,0
B0026,meta_fit,-0.1018629521131515,0.317258208990097,-0.131411612033844,0.1177598908543586,2.0,0.4139981865882873,0.2529279887676239,0.0,0.0,8.0,8.0,0.0,0.0,0.001,1.919560194015503,0.0012464523315429,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_mse_step1,0
B0029,meta_fit,0.1410630196332931,0.0114135593175888,0.3400135636329651,0.1044892594218254,3.0,0.0282956957817077,0.1663968563079834,0.0,0.0,12.0,12.0,0.0,0.0,0.001,1.832244873046875,-0.0041469996795058,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_mse_step1,0
B0030,meta_fit,0.025180634111166,-0.0494967475533485,-0.1513460427522659,0.010513580404222,3.0,0.0174088031053543,0.1375829577445984,0.0,0.0,12.0,12.0,0.0,0.0,0.001,1.753880739212036,-0.0009468661155551,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_mse_step1,0
B0036,meta_fit,-0.0248098671436309,-0.0320969894528389,0.2272291332483291,0.0572442449629306,1.0,0.04231833294034,0.0070736054331064,1.0,1.0,44.0,15.0,0.0,0.0,0.001,1.7535475492477417,-0.0053204563446342,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_mse_step1,0
B0039,meta_fit,-0.1518633216619491,-0.1509427577257156,0.0662939921021461,-0.0889730229973793,2.0,0.1991658955812454,0.1077062860131263,0.0,0.0,14.0,14.0,0.0,0.0,0.001,1.656693458557129,-0.0043557751923799,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_mse_step1,0
B0006,structure_validation,0.0947219505906105,0.3350382447242737,-0.2171268016099929,0.1598576456308365,2.0,0.0364879146218299,0.0711421892046928,1.0,1.0,37.0,13.0,0.0,0.0,0.001,1.9889827966690063,0.0029587084427475,nasa_battery_capacity_reviewer_clean_inner1,prefix_q_mse_step1,0
